colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
MESA COLORADA PTE,DELLI,1825,45189,zapopan,"(20.7704348, -103.3478953)",20.7704348,-103.3478953
MORELOS,CISNE,1332,44910,Guadalajara,"(20.6543829, -103.359092)",20.6543829,-103.359092
REAL DE VALDEPE?S,CALLE G 1470 TO,1470,45130,zapopan,"(20.75752068, -103.40151978)",20.75752068,-103.40151978
PRADOS  GUADALUPE,G ROSSINI,428,45030,zapopan,"(20.6686337, -103.4349976)",20.6686337,-103.4349976
RNDA DE PAZ,ALBANILES,543,44860,Guadalajara,"(20.64808, -103.307708)",20.64808,-103.307708
VALLARTA SAN JORGE,EUCLIDES,3302,44690,Guadalajara,"(20.6751303, -103.3983219)",20.6751303,-103.3983219
VILLA FONTANA DIAMANTE,AV LAS TORRES,1896,45200,zapopan,"(20.77988405, -103.47172117)",20.77988405,-103.47172117
RESIDENCIAL TESISTAN,PARQUE MEXICANO,150,45200,zapopan,"(20.79726176, -103.46569056)",20.79726176,-103.46569056
ECHEVERRIA,JOSE ROJO,958,44970,Guadalajara,"(20.62216715, -103.36095184)",20.62216715,-103.36095184
TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,"(20.70734215, -103.33797455)",20.70734215,-103.33797455
COLINAS DEL REY,AV TORREMOLINOS,3500,45130,zapopan,"(20.752913, -103.40735)",20.752913,-103.40735
JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"(20.70909855, -103.36048462)",20.70909855,-103.36048462
GARIBAY,DAMASCO,785,44750,Guadalajara,"(20.6735769, -103.2949879)",20.6735769,-103.2949879
TETLAN,AURELIA GUEVARA,3518,44820,Guadalajara,"(20.6555499, -103.2887908)",20.6555499,-103.2887908
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,"(20.6859952, -103.4110242)",20.6859952,-103.4110242
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,"(20.7593548, -103.3370537)",20.7593548,-103.3370537
SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,"(20.7045566, -103.314453)",20.7045566,-103.314453
VICTOR HUGO,PRIVADA COLON,150,45190,zapopan,"(20.7211, -103.3541)",20.7211,-103.3541
IXTLAHUACAN DEL RIO,HDA SAN MIGUEL,10,45260,zapopan,"(20.73963461, -103.33121106)",20.73963461,-103.33121106
BOSQUES D L VICTORIA,PENINSULA,2713,44540,Guadalajara,"(20.6458589, -103.3923679)",20.6458589,-103.3923679
TETLAN,GIGANTES,108,44820,Guadalajara,"(20.65942035, -103.2728094)",20.65942035,-103.2728094
U H FOVISSSTE ESTADI,LISBOA,28,44307,Guadalajara,"(20.7108869, -103.3308462)",20.7108869,-103.3308462
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"(20.690509, -103.328187)",20.690509,-103.328187
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,"(20.6484926, -103.3785224)",20.6484926,-103.3785224
PRADOS TEPEYAC,PRADO DE LAS RO,308,45050,zapopan,"(20.65714869, -103.41220962)",20.65714869,-103.41220962
MARAVILLA,HACIENDA DE GUA,1124,44700,Guadalajara,"(20.7016579, -103.306797)",20.7016579,-103.306797
EL CENTINELA 2,HIDALGO,310,45187,zapopan,"(20.758003, -103.380373)",20.758003,-103.380373
CIRCUNVAL VALLARTA,REFORMA,2749,44680,Guadalajara,"(20.6804909, -103.3859638)",20.6804909,-103.3859638
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,"(20.727049, -103.338664)",20.727049,-103.338664
HUENTITAN EL BAJO,VOLCAN VIRGEN,182,44250,Guadalajara,"(20.7305924, -103.316844)",20.7305924,-103.316844
MORELOS,PELICANO,1272,44910,Guadalajara,"(20.6506979, -103.360933)",20.6506979,-103.360933
ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,"(20.6256719, -103.366909)",20.6256719,-103.366909
SANTA ELENA,ASTURIAS,1581,44230,Guadalajara,"(20.7145639, -103.337542)",20.7145639,-103.337542
SAN CARLOS,LOS ANGELES,171,44460,Guadalajara,"(20.662959, -103.344124)",20.662959,-103.344124
BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"(20.6952319, -103.2769238)",20.6952319,-103.2769238
GENERAL REAL,MARCONI,17,44400,Guadalajara,"(20.6682228, -103.3242311)",20.6682228,-103.3242311
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,"(20.762084, -103.334313)",20.762084,-103.334313
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,"(20.800514, -103.471556)",20.800514,-103.471556
MEZQUITAN COUNTRY,DIAGONAL NAJERA,1876,44260,Guadalajara,"(20.69196018, -103.3647616)",20.69196018,-103.3647616
JARDINES D NVO MEXIC,SEXTA PTE,535,45138,zapopan,"(20.7619118, -103.4387018)",20.7619118,-103.4387018
FRACC JARDINES DE BELEN,TORONJA,41,45200,zapopan,"(20.8124, -103.4826)",20.8124,-103.4826
EL FORTIN,ALAMO,1359,45066,zapopan,"(20.6469306, -103.4548918)",20.6469306,-103.4548918
BUGAMBILIAS,PASEO DE LA VIC,4952,45238,zapopan,"(20.59412195, -103.469355)",20.59412195,-103.469355
COLINAS DE ATEMAJAC,AV AURELIO ORTE,1176,45170,zapopan,"(20.7213469, -103.3671295)",20.7213469,-103.3671295
VILLA FONTANA DIAMANTE,AV JADE,86,45200,zapopan,"(20.77962655, -103.4709632)",20.77962655,-103.4709632
REAL DE TESISTAN,PRIVADA EMILIAN,28,45200,zapopan,"(20.79364007, -103.4744717)",20.79364007,-103.4744717
LOMAS DL VALLE VI UN,CANCER,3992,45129,zapopan,"(20.6850586, -103.4084621)",20.6850586,-103.4084621
LADRON DE GUEVARA,AVENIDA AMERICA,620,44600,Guadalajara,"(20.6874428, -103.3731335)",20.6874428,-103.3731335
TIERRA RESIDENCIAL,SAN MATEO,2010,45200,zapopan,"(20.8026474, -103.4705006)",20.8026474,-103.4705006
VILLA FONTANA DIAMANTE,FUENTE BRILLANT,1730,45200,zapopan,"(20.7737514, -103.4720222)",20.7737514,-103.4720222
SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,"(20.661081, -103.2907359)",20.661081,-103.2907359
SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,zapopan,"(20.726598, -103.398205)",20.726598,-103.398205
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,"(20.6932177, -103.4452959)",20.6932177,-103.4452959
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,"(20.600206, -103.3917429)",20.600206,-103.3917429
LA ESTRADA,HIDALAGO,6,45200,zapopan,"(20.79264101, -103.47565388)",20.79264101,-103.47565388
NUEVO MEXICO,COPALITA,2711,45138,zapopan,"(20.7647307, -103.43970355)",20.7647307,-103.43970355
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,"(20.6879689, -103.3157451)",20.6879689,-103.3157451
MESA COLORADA PTE,NABO,543,45189,zapopan,"(20.763, -103.34626)",20.763,-103.34626
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,"(20.72031966, -103.45390303)",20.72031966,-103.45390303
REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,zapopan,"(20.75622519, -103.40385961)",20.75622519,-103.40385961
EL BATAN,ANDADOR AGUA AZ,44,45190,zapopan,"(20.61111421, -103.36993169)",20.61111421,-103.36993169
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,"(20.72433, -103.3668977)",20.72433,-103.3668977
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,"(20.6413426, -103.4276583)",20.6413426,-103.4276583
VIRREYES RESIDENCIAL,AV NACIONES UNI,6904,45110,zapopan,"(20.695938, -103.442158)",20.695938,-103.442158
UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,"(20.6848539, -103.321828)",20.6848539,-103.321828
EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"(20.684788, -103.3233951)",20.684788,-103.3233951
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,"(20.717712, -103.32276)",20.717712,-103.32276
EL ARENAL,PROLONGACION SA,43,45350,zapopan,"(20.7781097, -103.69340721)",20.7781097,-103.69340721
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,"(20.678154, -103.319812)",20.678154,-103.319812
MESA DE LOS OCOTES,BETABEL,23,45189,zapopan,"(20.761285, -103.3483833)",20.761285,-103.3483833
FRACC REAL DEL BOSQUE,CALLE CAMPO REA,371,45130,zapopan,"(20.64835492, -103.43806908)",20.64835492,-103.43806908
18 DE MARZO,NATIVIDAD MACIA,1326,44960,Guadalajara,"(20.6332169, -103.3695316)",20.6332169,-103.3695316
BENITO JUAREZ,JUAN MANUEL RUV,1992,45199,Guadalajara,"(20.73358345, -103.33812714)",20.73358345,-103.33812714
LOS ALMENDROS,ANTONIO GARCIA,3912,44240,Guadalajara,"(20.71497565, -103.32990165)",20.71497565,-103.32990165
HERMOSA PROVIN ZO TE,ARQUIMIDES,630,44770,Guadalajara,"(20.6711219, -103.2859288)",20.6711219,-103.2859288
LOS ROBLES,CALLE LOS ROBLE,395,45134,zapopan,"(20.750918, -103.42080655)",20.750918,-103.42080655
RANCHO NUEVO,DOMINGO RAMIRE,1150,44240,Guadalajara,"(20.7208786, -103.3313266)",20.7208786,-103.3313266
GUADALUPANA,CELEDONIO PADIL,2162,44220,Guadalajara,"(20.7099819, -103.355384)",20.7099819,-103.355384
GENERAL REAL,PENSADOR MEXICA,1070,44400,Guadalajara,"(20.665364, -103.3312438)",20.665364,-103.3312438
EL BATAN,ALCALDE,288,45190,zapopan,"(20.721075, -103.345678)",20.721075,-103.345678
REAL QUINTAS DEL VALLE,CIRCUITO REAL S,0,45138,zapopan,"(20.73801795, -103.43015085)",20.73801795,-103.43015085
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,"(20.62105567, -103.34907311)",20.62105567,-103.34907311
NUEVO MEXICO,6 DE ENERO,3239,45138,zapopan,"(20.75714709, -103.43247582)",20.75714709,-103.43247582
COPALITA,AV AMARANTO,175,45200,zapopan,"(20.80876206, -103.45177613)",20.80876206,-103.45177613
COLLY SITIO,ROMANA,6570,45036,zapopan,"(20.65405268, -103.43991018)",20.65405268,-103.43991018
COUNTRY CLUB,AV JORGE ALVARE,1535,44610,Guadalajara,"(20.7037391, -103.3652489)",20.7037391,-103.3652489
JARDINES DEL NILO,HERNANDO ALVARA,3254,44860,Guadalajara,"(20.6437163, -103.2937008)",20.6437163,-103.2937008
U. H. BENITO JUAREZ II,CREDITO,4049,44770,Guadalajara,"(20.6661078, -103.2755658)",20.6661078,-103.2755658
MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,"(20.6127044, -103.3450677)",20.6127044,-103.3450677
RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,zapopan,"(20.7367901, -103.3424097)",20.7367901,-103.3424097
MIRAVALLE,JOSE JARAMILLO,526,44990,Guadalajara,"(20.6156665, -103.3528171)",20.6156665,-103.3528171
VILLA DE GUADALUPE II,PABLO HIPOLITO,45,45189,zapopan,"(20.75594155, -103.33828395)",20.75594155,-103.33828395
PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,"(20.6266889, -103.3338499)",20.6266889,-103.3338499
ARENALES TAPATIOS,DIAMANTE,114,45066,zapopan,"(20.6339582, -103.4563939)",20.6339582,-103.4563939
AMERICANA,MEXICALLTZINGO,1944,44160,Guadalajara,"(20.668444, -103.3673828)",20.668444,-103.3673828
VILLA FONTANA DIAMANTE,FUENTE GRAFITO,8884,45200,zapopan,"(20.7790622, -103.47385795)",20.7790622,-103.47385795
HIGUERILLAS,MARIANO RODRIGU,2669,44470,Guadalajara,"(20.632835, -103.349006)",20.632835,-103.349006
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,"(20.623719, -103.3945749)",20.623719,-103.3945749
PASEOS DEL BRISE#O,PASEOS DE LOS I,1,45236,zapopan,"(20.618144, -103.434739)",20.618144,-103.434739
EL BRISE#O,CONSTELACION,7,45236,zapopan,"(20.62282009, -103.43778093)",20.62282009,-103.43778093
OBLATOS,AV JUAN PABLO L,3165,44700,Guadalajara,"(20.6998021, -103.291066)",20.6998021,-103.291066
VISTA HERMOSA,AV VISTA HERMO,3763,45189,zapopan,"(20.7616693, -103.3347796)",20.7616693,-103.3347796
FRACC CUSPIDE,VALLE DE TESIST,198,45200,zapopan,"(20.795812, -103.4822218)",20.795812,-103.4822218
