colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
FRACC HACIENDA LAS PALOMAS,CALLE DEL AGUA,365,45200,zapopan,"(20.79643279, -103.49476716)",20.79643279,-103.49476716
ZONA INDUSTRIAL SUR,CALLE 16,2526,44940,Guadalajara,"(20.6412259, -103.35947148)",20.6412259,-103.35947148
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,"(20.650031, -103.3199848)",20.650031,-103.3199848
HUENTITAN EL BAJO,VOLCAN MAIPO,340,44250,Guadalajara,"(20.7417459, -103.3154301)",20.7417459,-103.3154301
INF LA TUZANIA,AND OYAMELES,1124,45138,zapopan,"(20.7370922, -103.4154143)",20.7370922,-103.4154143
U H FOVISSSTE ESTADI,LISBOA,28,44307,Guadalajara,"(20.7108869, -103.3308462)",20.7108869,-103.3308462
RESIDENCIAL GUADALUP,MISION SAN PATR,350,45030,zapopan,"(20.6538728, -103.4331985)",20.6538728,-103.4331985
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,"(20.72433, -103.3668977)",20.72433,-103.3668977
DEL FRESNO,CIPRES,1738,44900,Guadalajara,"(20.6579289, -103.3661019)",20.6579289,-103.3661019
ECHEVERRIA,JOSE ROJO,958,44970,Guadalajara,"(20.62216715, -103.36095184)",20.62216715,-103.36095184
MIRAVALLE II,PEDRO PATINO,643,44990,Guadalajara,"(20.6069021, -103.3496879)",20.6069021,-103.3496879
OBLATOS,BATALLA DE IZUC,2508,44700,Guadalajara,"(20.698347, -103.288479)",20.698347,-103.288479
EL CENTINELA 2,HIDALGO,310,45187,zapopan,"(20.758003, -103.380373)",20.758003,-103.380373
FRACC PALERMO,MARINA,204,45200,zapopan,"(20.73853175, -103.41857844)",20.73853175,-103.41857844
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"(20.690509, -103.328187)",20.690509,-103.328187
5 DE MAYO,RAMON MARQUEZ,362,44970,Guadalajara,"(20.6248619, -103.3530199)",20.6248619,-103.3530199
VILLA DE GUADALUPE II,PABLO HIPOLITO,45,45189,zapopan,"(20.75594155, -103.33828395)",20.75594155,-103.33828395
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,"(20.6859952, -103.4110242)",20.6859952,-103.4110242
RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,"(20.7334639, -103.3219648)",20.7334639,-103.3219648
LA ESTRADA,HIDALAGO,6,45200,zapopan,"(20.79264101, -103.47565388)",20.79264101,-103.47565388
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,"(20.62105567, -103.34907311)",20.62105567,-103.34907311
"FRACC, LOS MOLINOS",CTO OBSIDIANA,39,45200,zapopan,"(20.8474682, -103.4229366)",20.8474682,-103.4229366
18 DE MARZO,NATIVIDAD MACIA,1326,44960,Guadalajara,"(20.6332169, -103.3695316)",20.6332169,-103.3695316
U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,"(20.6505549, -103.330706)",20.6505549,-103.330706
U. H. BENITO JUAREZ II,CREDITO,4049,44770,Guadalajara,"(20.6661078, -103.2755658)",20.6661078,-103.2755658
COLLY SITIO,ROMANA,6570,45036,zapopan,"(20.65405268, -103.43991018)",20.65405268,-103.43991018
LA MARTINICA,PASEO DE LOS AL,79,45185,zapopan,"(20.7486661, -103.3692287)",20.7486661,-103.3692287
SAN ANDRES,GOMEZ FARIAS,2319,44810,Guadalajara,"(20.66032405, -103.2988143)",20.66032405,-103.2988143
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,"(20.73240707, -103.35364459)",20.73240707,-103.35364459
OBLATOS PONIENTE,HACIENDA DE LAS,2299,44700,Guadalajara,"(20.6942949, -103.2973538)",20.6942949,-103.2973538
FRACC REAL DEL BOSQUE,BERROCAL,449,45130,zapopan,"(20.7461139, -103.3969141)",20.7461139,-103.3969141
VICTOR HUGO,PRIVADA COLON,150,45190,zapopan,"(20.7211, -103.3541)",20.7211,-103.3541
PARAISOS DEL COLLY,GALEANA,1068,45069,zapopan,"(20.6508438, -103.4542078)",20.6508438,-103.4542078
ALTAMIRA,AV AMERICA,580,45160,zapopan,"(20.71484895, -103.38770096)",20.71484895,-103.38770096
FEDERALISMO,MONTE HIMALAYA,1416,44350,Guadalajara,"(20.691592, -103.317129)",20.691592,-103.317129
TETLAN,AURELIA GUEVARA,3518,44820,Guadalajara,"(20.6555499, -103.2887908)",20.6555499,-103.2887908
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,"(20.727049, -103.338664)",20.727049,-103.338664
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,"(20.717712, -103.32276)",20.717712,-103.32276
MARAVILLA,SANTA JULIA,1334,44700,Guadalajara,"(20.6971499, -103.3048029)",20.6971499,-103.3048029
LOMAS DE MIRAMAR,PUERTO CHAMELA,314,45060,zapopan,"(20.63579117, -103.44676658)",20.63579117,-103.44676658
LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,zapopan,"(20.640018, -103.448292)",20.640018,-103.448292
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,"(20.7322419, -103.53937)",20.7322419,-103.53937
U H EL ZALATE,JOSE FERNANDEZ,1123,44760,Guadalajara,"(20.6790637, -103.2732273)",20.6790637,-103.2732273
ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,"(20.6256719, -103.366909)",20.6256719,-103.366909
PASEOS DEL BRISE#O,PASEOS DE LOS I,1,45236,zapopan,"(20.618144, -103.434739)",20.618144,-103.434739
LA PALMITA,MANUEL GONZALEZ,518,45180,zapopan,"(20.7300639, -103.358865)",20.7300639,-103.358865
ARENALES TAPATIOS,DIAMANTE,114,45066,zapopan,"(20.6339582, -103.4563939)",20.6339582,-103.4563939
EL BRISE?,PASEO DE LA MAT,200,45236,zapopan,"(20.62495613, -103.44025421)",20.62495613,-103.44025421
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,"(20.678154, -103.319812)",20.678154,-103.319812
PASEOS DEL SOL,TOMAS BALCAZAR,5404,45079,zapopan,"(20.637128, -103.427021)",20.637128,-103.427021
LA FLORESTA DEL COLLI,BOULEVARD PUERT,26,45116,zapopan,"(20.7159591, -103.41487189)",20.7159591,-103.41487189
LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,"(20.6494585, -103.3388108)",20.6494585,-103.3388108
EL BATAN,ANDADOR AGUA AZ,44,45190,zapopan,"(20.61111421, -103.36993169)",20.61111421,-103.36993169
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,"(20.7593548, -103.3370537)",20.7593548,-103.3370537
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,"(20.6492751, -103.4071483)",20.6492751,-103.4071483
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,"(20.633538, -103.4592391)",20.633538,-103.4592391
GUADALUPANA,CELEDONIO PADIL,2162,44220,Guadalajara,"(20.7099819, -103.355384)",20.7099819,-103.355384
JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"(20.70909855, -103.36048462)",20.70909855,-103.36048462
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,"(20.6407449, -103.4490608)",20.6407449,-103.4490608
AGRICOLA,OBELISCO,138,45236,zapopan,"(20.616065, -103.432436)",20.616065,-103.432436
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,"(20.70242063, -103.29362327)",20.70242063,-103.29362327
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,"(20.72031966, -103.45390303)",20.72031966,-103.45390303
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,"(20.7560515, -103.4015362)",20.7560515,-103.4015362
CANTARRANAS,MIGUEL BERNAL,3327,44829,Guadalajara,"(20.65865637, -103.2906591)",20.65865637,-103.2906591
SANTA TERESITA,ALFREDO CHAVERO,16,44600,Guadalajara,"(20.683706, -103.368627)",20.683706,-103.368627
REVOLUCION SEGUNDA SECCION,REVOLUCION,51,45200,zapopan,"(20.79241785, -103.50448743)",20.79241785,-103.50448743
INDIGENA D MEZQUITAN,18 DE MARZO,409,45190,zapopan,"(20.738673, -103.331924)",20.738673,-103.331924
MIRAVALLE,MAURICIO CAMPOS,512,44990,Guadalajara,"(20.6094738, -103.3478201)",20.6094738,-103.3478201
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,"(20.6932177, -103.4452959)",20.6932177,-103.4452959
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,"(20.6772002, -103.3492192)",20.6772002,-103.3492192
