colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
RANCHO NUEVO,DOMINGO RAMIRE,1150,44240,Guadalajara,"(20.7208786, -103.3313266)",20.7208786,-103.3313266
SANTA TERESITA,ALFREDO CHAVERO,16,44600,Guadalajara,"(20.683706, -103.368627)",20.683706,-103.368627
COLLY SITIO,ROMANA,6570,45036,zapopan,"(20.65405268, -103.43991018)",20.65405268,-103.43991018
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,"(20.800514, -103.471556)",20.800514,-103.471556
ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,"(20.6256719, -103.366909)",20.6256719,-103.366909
RNDA DE PAZ,ALBANILES,543,44860,Guadalajara,"(20.64808, -103.307708)",20.64808,-103.307708
BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,"(20.67964, -103.3047158)",20.67964,-103.3047158
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,"(20.6413426, -103.4276583)",20.6413426,-103.4276583
VILLAS SAN IGNACIO,PABLO QUIROGA,215,45180,zapopan,"(20.72433, -103.3668977)",20.72433,-103.3668977
COPALITA,AV AMARANTO,175,45200,zapopan,"(20.80876206, -103.45177613)",20.80876206,-103.45177613
OBLATOS,BATALLA DE IZUC,2508,44700,Guadalajara,"(20.698347, -103.288479)",20.698347,-103.288479
UNIDAD JARDINES SEAT,JARDINES DE LOS,1233,45180,zapopan,"(20.748018, -103.3731032)",20.748018,-103.3731032
LA ESTRADA,HIDALAGO,6,45200,zapopan,"(20.79264101, -103.47565388)",20.79264101,-103.47565388
LA LOMA,LUIS PAEZ BROTC,1574,44410,Guadalajara,"(20.6603006, -103.3213277)",20.6603006,-103.3213277
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
RESIDENCIAL GUADALUP,MISION SAN PATR,350,45030,zapopan,"(20.6538728, -103.4331985)",20.6538728,-103.4331985
LOMAS DEL REFUGIO,AGUA PRIETA,111,45186,zapopan,"(20.74101262, -103.33531055)",20.74101262,-103.33531055
VICENTE GUERRERO,C CEDROS,15,45134,zapopan,"(20.76620138, -103.44005896)",20.76620138,-103.44005896
PASEOS DEL SOL,TOMAS BALCAZAR,5404,45079,zapopan,"(20.637128, -103.427021)",20.637128,-103.427021
LADRON DE GUEVARA,FRAY LUIS DE PA,443,44600,Guadalajara,"(20.6842089, -103.379311)",20.6842089,-103.379311
U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,"(20.6505549, -103.330706)",20.6505549,-103.330706
VILLAS SAN IGNACIO,PRIV LUIS G MON,337,45180,zapopan,"(20.73019028, -103.36212158)",20.73019028,-103.36212158
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,"(20.7322419, -103.53937)",20.7322419,-103.53937
PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,"(20.6266889, -103.3338499)",20.6266889,-103.3338499
VICTOR HUGO,PRIVADA COLON,150,45190,zapopan,"(20.7211, -103.3541)",20.7211,-103.3541
SANTA ROSA,MELQUIADES CAMP,2289,44700,Guadalajara,"(20.702616, -103.287933)",20.702616,-103.287933
REVOLUCION SEGUNDA SECCION,REVOLUCION,51,45200,zapopan,"(20.79241785, -103.50448743)",20.79241785,-103.50448743
RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,"(20.731589, -103.324636)",20.731589,-103.324636
BENITO JUAREZ,ADOLFO LOPEZ MA,4754,45199,zapopan,"(20.79533048, -103.5005241)",20.79533048,-103.5005241
INF LA TUZANIA,CAPULINES,40,45138,zapopan,"(20.731825, -103.418699)",20.731825,-103.418699
EL HUMEDO,RIO ACAPONETA,2,45200,zapopan,"(20.79223045, -103.49079055)",20.79223045,-103.49079055
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,"(20.6772002, -103.3492192)",20.6772002,-103.3492192
AGRICOLA,OBELISCO,138,45236,zapopan,"(20.616065, -103.432436)",20.616065,-103.432436
DIVISION DEL NORTE,BENEDICTO LOPEZ,399,44230,Guadalajara,"(20.7236763, -103.3371782)",20.7236763,-103.3371782
VILLA FONTANA DIAMANTE,AV JADE,86,45200,zapopan,"(20.77962655, -103.4709632)",20.77962655,-103.4709632
BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"(20.6952319, -103.2769238)",20.6952319,-103.2769238
GENERAL REAL,MARCONI,17,44400,Guadalajara,"(20.6682228, -103.3242311)",20.6682228,-103.3242311
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,"(20.6932177, -103.4452959)",20.6932177,-103.4452959
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,"(20.70242063, -103.29362327)",20.70242063,-103.29362327
ARENALES TAPATIOS,DIAMANTE,114,45066,zapopan,"(20.6339582, -103.4563939)",20.6339582,-103.4563939
OBLATOS PONIENTE,HACIENDA DE TAL,2191,44700,Guadalajara,"(20.6966362, -103.30405426)",20.6966362,-103.30405426
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,"(20.7437494, -103.3705966)",20.7437494,-103.3705966
FRACC CUSPIDE,SENDA DEL OCOTE,22,45200,zapopan,"(20.85434258, -103.44456721)",20.85434258,-103.44456721
"FRACC, LOS MOLINOS",CTO OBSIDIANA,39,45200,zapopan,"(20.8474682, -103.4229366)",20.8474682,-103.4229366
JARDINES D NVO MEXIC,SEGUNDA NORTE,5699,45138,zapopan,"(20.7695635, -103.4477057)",20.7695635,-103.4477057
LA ESPERANZA,IGUALDAD,186,44300,Guadalajara,"(20.7098839, -103.319677)",20.7098839,-103.319677
JARDINES DE STA ISAB,COMBATE DE SACR,228,44300,Guadalajara,"(20.716095, -103.314819)",20.716095,-103.314819
RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,zapopan,"(20.7367901, -103.3424097)",20.7367901,-103.3424097
TALPITA,SANTO TOMAS,1786,44719,Guadalajara,"(20.68355178, -103.31008927)",20.68355178,-103.31008927
HUENTITAN EL BAJO,VOLCAN MAIPO,340,44250,Guadalajara,"(20.7417459, -103.3154301)",20.7417459,-103.3154301
BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,zapopan,"(20.73551135, -103.35496091)",20.73551135,-103.35496091
JARDINES DE LA PAZ,TEJEDORES,569,44860,Guadalajara,"(20.647502, -103.3072318)",20.647502,-103.3072318
LOMAS DL VALLE VI UN,CANCER,3992,45129,zapopan,"(20.6850586, -103.4084621)",20.6850586,-103.4084621
LOMAS DL PARAISO 1,RAFAEL CARDENAS,290,44250,Guadalajara,"(20.724967, -103.320318)",20.724967,-103.320318
VIGIA I,DEL CORRAL,604,45140,zapopan,"(20.7317015, -103.395332)",20.7317015,-103.395332
EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,zapopan,"(20.6317603, -103.4051996)",20.6317603,-103.4051996
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,"(20.6407449, -103.4490608)",20.6407449,-103.4490608
OBLATOS PONIENTE,HDA LAS CRUCES,2158,44700,Guadalajara,"(20.69361, -103.2988478)",20.69361,-103.2988478
FRACC CUSPIDE,VALLE DE TESIST,198,45200,zapopan,"(20.795812, -103.4822218)",20.795812,-103.4822218
RESID LAS ARBOLEDAS,AURORA BOREAL N,4170,45070,zapopan,"(20.6282461, -103.4284541)",20.6282461,-103.4284541
JARDINES DE LA CRUZ,AV ISALA RAZA,2460,44950,Guadalajara,"(20.63484412, -103.39117792)",20.63484412,-103.39117792
"FRACC, LOS MOLINOS",PLATA,70,45200,zapopan,"(20.84836438, -103.42263338)",20.84836438,-103.42263338
SAN RAFAEL,CARLOS GONZALEZ,280,44810,Guadalajara,"(20.6571099, -103.2966291)",20.6571099,-103.2966291
BARRIO ANALCO,ABASOLO,147,44450,Guadalajara,"(20.67168319, -103.33956176)",20.67168319,-103.33956176
EL ARENAL,PROLONGACION SA,43,45350,zapopan,"(20.7781097, -103.69340721)",20.7781097,-103.69340721
SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,zapopan,"(20.726598, -103.398205)",20.726598,-103.398205
PARAISOS DEL COLLY,GALEANA,1068,45069,zapopan,"(20.6508438, -103.4542078)",20.6508438,-103.4542078
HUENTITAN EL BAJO,VOLCAN FUJIYAMA,4413,44250,Guadalajara,"(20.738969, -103.3189689)",20.738969,-103.3189689
ALTAMIRA,AV AMERICA,580,45160,zapopan,"(20.71484895, -103.38770096)",20.71484895,-103.38770096
FRACC CUSPIDE,CAMINO AL POTRE,1200,45200,zapopan,"(20.802884, -103.4970855)",20.802884,-103.4970855
ZONA INDUSTRIAL SUR,CALLE 16,2526,44940,Guadalajara,"(20.6412259, -103.35947148)",20.6412259,-103.35947148
LINDAVISTA,ALLENDE,216,45169,zapopan,"(20.721194, -103.3988204)",20.721194,-103.3988204
EL ZAPOTE,TEZOZOMOC,4357,45050,zapopan,"(20.6546574, -103.4153864)",20.6546574,-103.4153864
EL CARMEN,FRANCISCO MARCO,2616,44980,Guadalajara,"(20.6231889, -103.3850919)",20.6231889,-103.3850919
PRADOS  GUADALUPE,G ROSSINI,428,45030,zapopan,"(20.6686337, -103.4349976)",20.6686337,-103.4349976
LA FLORESTA DEL COLLI,BOULEVARD PUERT,26,45116,zapopan,"(20.7159591, -103.41487189)",20.7159591,-103.41487189
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,"(20.6484961, -103.29001645)",20.6484961,-103.29001645
RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,"(20.7334639, -103.3219648)",20.7334639,-103.3219648
TETLAN,GIGANTES,108,44820,Guadalajara,"(20.65942035, -103.2728094)",20.65942035,-103.2728094
LOMAS DEL GALLO,FERNANDO SOLIS,1338,44760,Guadalajara,"(20.67890219, -103.27083555)",20.67890219,-103.27083555
PRADOS TEPEYAC,PRADO DE LAS GA,4468,45050,zapopan,"(20.654827, -103.413214)",20.654827,-103.413214
PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,"(20.73838025, -103.31168078)",20.73838025,-103.31168078
PROGRESO,FRANCISCO SARAB,235,44730,Guadalajara,"(20.67045214, -103.30540319)",20.67045214,-103.30540319
FRACC PALERMO,MARINA,204,45200,zapopan,"(20.73853175, -103.41857844)",20.73853175,-103.41857844
SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,"(20.7045566, -103.314453)",20.7045566,-103.314453
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,"(20.7560515, -103.4015362)",20.7560515,-103.4015362
EL BRISE?,PASEO DE LA MAT,200,45236,zapopan,"(20.62495613, -103.44025421)",20.62495613,-103.44025421
LA PALMITA,MANUEL GONZALEZ,518,45180,zapopan,"(20.7300639, -103.358865)",20.7300639,-103.358865
LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,"(20.68517129, -103.28554658)",20.68517129,-103.28554658
VALENTIN GOMEZ FARIA,CANUTO ELIAS,3414,44977,Guadalajara,"(20.6190587, -103.3629314)",20.6190587,-103.3629314
EL FORTIN,ALAMO,1359,45066,zapopan,"(20.6469306, -103.4548918)",20.6469306,-103.4548918
AMERICANA,MEXICALLTZINGO,1944,44160,Guadalajara,"(20.668444, -103.3673828)",20.668444,-103.3673828
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,"(20.623719, -103.3945749)",20.623719,-103.3945749
INF LA TUZANIA,AND OYAMELES,1124,45138,zapopan,"(20.7370922, -103.4154143)",20.7370922,-103.4154143
U H EL ZALATE,JOSE FERNANDEZ,1123,44760,Guadalajara,"(20.6790637, -103.2732273)",20.6790637,-103.2732273
RESIDENCIAL AZALEAS,SERVIDOR PUBLIC,1425,45230,zapopan,"(20.7209276, -103.43539)",20.7209276,-103.43539
JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,"(20.637455, -103.380993)",20.637455,-103.380993
LOMAS DE POLANCO,RAMON ALCORTA,1597,44960,Guadalajara,"(20.6305508, -103.3684773)",20.6305508,-103.3684773
BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,"(20.644029, -103.388121)",20.644029,-103.388121
DIVISION DEL NORTE,TERUEL,3693,44230,Guadalajara,"(20.721705, -103.3379679)",20.721705,-103.3379679
BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,"(20.71436167, -103.3128224)",20.71436167,-103.3128224
VILLA DE GUADALUPE II,PABLO HIPOLITO,45,45189,zapopan,"(20.75594155, -103.33828395)",20.75594155,-103.33828395
INF LA TUZANIA,AV DE LAS PALME,1246,45138,zapopan,"(20.7403856, -103.4159157)",20.7403856,-103.4159157
REAL DE TESISTAN,PRIVADA EMILIAN,28,45200,zapopan,"(20.79364007, -103.4744717)",20.79364007,-103.4744717
FRACC REAL DEL BOSQUE,CALLE CAMPO REA,371,45130,zapopan,"(20.64835492, -103.43806908)",20.64835492,-103.43806908
RESIDENCIAL TESISTAN,AV SAN MATEO,1115,45200,zapopan,"(20.7943479, -103.4683674)",20.7943479,-103.4683674
JARDINES DEL NILO,MANUEL RIVERA C,2818,44860,Guadalajara,"(20.6459499, -103.3015471)",20.6459499,-103.3015471
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,"(20.6609958, -103.2714154)",20.6609958,-103.2714154
POLANQUITO,MIGUEL MACIAS,3653,44969,Guadalajara,"(20.618594, -103.37202)",20.618594,-103.37202
ARTESANOS,GENERAL EULOGIO,712,44200,Guadalajara,"(20.6872139, -103.3505809)",20.6872139,-103.3505809
AMERICANA,COLONIAS,221,44160,Guadalajara,"(20.68326, -103.383923)",20.68326,-103.383923
VISTA HERMOSA,AV VISTA HERMO,3763,45189,zapopan,"(20.7616693, -103.3347796)",20.7616693,-103.3347796
JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"(20.70909855, -103.36048462)",20.70909855,-103.36048462
LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,zapopan,"(20.7111733, -103.4155545)",20.7111733,-103.4155545
EL CENTRO,JUAREZ,400,44100,Guadalajara,"(20.6751683, -103.348691)",20.6751683,-103.348691
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,"(20.6492751, -103.4071483)",20.6492751,-103.4071483
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,"(20.717712, -103.32276)",20.717712,-103.32276
FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,zapopan,"(20.7620182, -103.38813782)",20.7620182,-103.38813782
VIGIA I,HERRADURA,242,45140,zapopan,"(20.7327233, -103.3938158)",20.7327233,-103.3938158
SAN CARLOS,LOS ANGELES,171,44460,Guadalajara,"(20.662959, -103.344124)",20.662959,-103.344124
SANTA ANA TEPETITLAN,HIDALGO,35,45230,zapopan,"(20.6208991, -103.456008)",20.6208991,-103.456008
RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,"(20.637418, -103.37829)",20.637418,-103.37829
SAN MARCOS,CANTERA,819,44330,Guadalajara,"(20.696713, -103.315329)",20.696713,-103.315329
UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,"(20.6848539, -103.321828)",20.6848539,-103.321828
HERMOSA PROVIN ZO TE,ARQUIMIDES,630,44770,Guadalajara,"(20.6711219, -103.2859288)",20.6711219,-103.2859288
VALENTIN GOMEZ FARIA,JUAN DE DIOS CO,12,44977,Guadalajara,"(20.6166636, -103.36543282)",20.6166636,-103.36543282
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,"(20.648519, -103.3130901)",20.648519,-103.3130901
HELIODORO HERNANDEZ,CELIA PACHECO,3713,44720,Guadalajara,"(20.696344, -103.2789)",20.696344,-103.2789
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,"(20.653829, -103.3106468)",20.653829,-103.3106468
DIVISION DEL NORTE,SILVINA REMBOA,3050,44230,Guadalajara,"(20.7241509, -103.3374218)",20.7241509,-103.3374218
TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,"(20.70734215, -103.33797455)",20.70734215,-103.33797455
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,"(20.70184763, -103.33378321)",20.70184763,-103.33378321
TABACHINES,PASEO DE LOS CH,3040,45188,zapopan,"(20.74001503, -103.36295622)",20.74001503,-103.36295622
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,"(20.6484926, -103.3785224)",20.6484926,-103.3785224
MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,zapopan,"(20.748896, -103.340873)",20.748896,-103.340873
VALLE REAL,AV RAMON CORONA,2748,45019,zapopan,"(20.735422, -103.459965)",20.735422,-103.459965
MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,zapopan,"(20.761889, -103.347178)",20.761889,-103.347178
HELIODORO HERNANDEZ,MIGUEL SANCHEZ,3789,44720,Guadalajara,"(20.6948729, -103.278313)",20.6948729,-103.278313
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,"(20.72031966, -103.45390303)",20.72031966,-103.45390303
CIRCUNVAL VALLARTA,REFORMA,2749,44680,Guadalajara,"(20.6804909, -103.3859638)",20.6804909,-103.3859638
TABACHINES,PASEO DE LOS AV,3101,45188,zapopan,"(20.74001503, -103.36295622)",20.74001503,-103.36295622
LA MARTINICA,PASEO DE LOS AL,79,45185,zapopan,"(20.7486661, -103.3692287)",20.7486661,-103.3692287
COLINAS D LA PRIMAVE,CASCADA,147,45066,zapopan,"(20.637151, -103.4700562)",20.637151,-103.4700562
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,"(20.70184763, -103.33378321)",20.70184763,-103.33378321
SAN JUAN BOSCO,FELIX BERNARDEL,428,44730,Guadalajara,"(20.66424391, -103.30326587)",20.66424391,-103.30326587
5 DE MAYO,RAMON MARQUEZ,362,44970,Guadalajara,"(20.6248619, -103.3530199)",20.6248619,-103.3530199
PASEOS DEL BRISE#O,PASEOS DE LOS I,1,45236,zapopan,"(20.618144, -103.434739)",20.618144,-103.434739
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,"(20.84900714, -103.42437753)",20.84900714,-103.42437753
UNIDAD MEXICO,CDA QUERETARO,278,45120,zapopan,"(20.6804779, -103.4039896)",20.6804779,-103.4039896
LADRON DE GUEVARA,AVENIDA MEXICO,2582,44600,Guadalajara,"(20.679539, -103.3821471)",20.679539,-103.3821471
NUEVO MEXICO,COPALITA,2711,45138,zapopan,"(20.7647307, -103.43970355)",20.7647307,-103.43970355
COLINAS DEL REY,AV TORREMOLINOS,3500,45130,zapopan,"(20.752913, -103.40735)",20.752913,-103.40735
BUGAMBILIAS,PASEO DE LA VIC,4952,45238,zapopan,"(20.59412195, -103.469355)",20.59412195,-103.469355
RESIDENCIAL TESISTAN,PARQUE MEXICANO,150,45200,zapopan,"(20.79726176, -103.46569056)",20.79726176,-103.46569056
JARDINES DE STA ISAB,STA MARTHA,3165,44300,Guadalajara,"(20.714658, -103.313579)",20.714658,-103.313579
LOMAS DE POLANCO,JOSE CARRILLO,3528,44960,Guadalajara,"(20.6307235, -103.3795677)",20.6307235,-103.3795677
GUADALUPANA,CELEDONIO PADIL,2162,44220,Guadalajara,"(20.7099819, -103.355384)",20.7099819,-103.355384
MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,"(20.6127044, -103.3450677)",20.6127044,-103.3450677
EL CENTINELA 2,HIDALGO,310,45187,zapopan,"(20.758003, -103.380373)",20.758003,-103.380373
HDA SAN ISIDRO,EJIDO,570,45147,zapopan,"(20.829425, -103.448387)",20.829425,-103.448387
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,"(20.6879689, -103.3157451)",20.6879689,-103.3157451
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
MEZQUITAN COUNTRY,DIAGONAL NAJERA,1876,44260,Guadalajara,"(20.69196018, -103.3647616)",20.69196018,-103.3647616
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,"(20.727049, -103.338664)",20.727049,-103.338664
EL BRISE#O,CONSTELACION,7,45236,zapopan,"(20.62282009, -103.43778093)",20.62282009,-103.43778093
LOMAS DEL CENTINELA,PASEO DEL OLMO,328,45187,zapopan,"(20.75542914, -103.37931546)",20.75542914,-103.37931546
COLINAS DE ATEMAJAC,AV AURELIO ORTE,1176,45170,zapopan,"(20.7213469, -103.3671295)",20.7213469,-103.3671295
REAL QUINTAS DEL VALLE,CIRCUITO REAL S,0,45138,zapopan,"(20.73801795, -103.43015085)",20.73801795,-103.43015085
MIRAVALLE,JOSE JARAMILLO,526,44990,Guadalajara,"(20.6156665, -103.3528171)",20.6156665,-103.3528171
EL BATAN,ANDADOR AGUA AZ,44,45190,zapopan,"(20.61111421, -103.36993169)",20.61111421,-103.36993169
OBLATOS PONIENTE,JUAN PABLO II,3165,44700,Guadalajara,"(20.69490083, -103.3034431)",20.69490083,-103.3034431
BEATRIZ HERNANDEZ,GAZA,1333,44760,Guadalajara,"(20.681007, -103.2865761)",20.681007,-103.2865761
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,"(20.7291911, -103.4000505)",20.7291911,-103.4000505
MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,"(20.6996615, -103.3042162)",20.6996615,-103.3042162
EL BATAN,ALCALDE,288,45190,zapopan,"(20.721075, -103.345678)",20.721075,-103.345678
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,"(20.764462, -103.452206)",20.764462,-103.452206
REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,zapopan,"(20.75622519, -103.40385961)",20.75622519,-103.40385961
TIERRA RESIDENCIAL,SAN MATEO,2010,45200,zapopan,"(20.8026474, -103.4705006)",20.8026474,-103.4705006
ARANDAS,HACIENDA LA ERR,1877,44720,Guadalajara,"(20.68994212, -103.28795987)",20.68994212,-103.28795987
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,"(20.62105567, -103.34907311)",20.62105567,-103.34907311
COUNTRY CLUB,AV JORGE ALVARE,1535,44610,Guadalajara,"(20.7037391, -103.3652489)",20.7037391,-103.3652489
