colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
FRACC CUSPIDE,SAN MATEO 1155,27,45200,zapopan,"(20.800514, -103.471556)",20.800514,-103.471556
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,"(20.678154, -103.319812)",20.678154,-103.319812
LOMAS DE POLANCO,RAMON ALCORTA,1597,44960,Guadalajara,"(20.6305508, -103.3684773)",20.6305508,-103.3684773
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,"(20.648519, -103.3130901)",20.648519,-103.3130901
OBLATOS PONIENTE,HACIENDA DE LAS,2299,44700,Guadalajara,"(20.6942949, -103.2973538)",20.6942949,-103.2973538
LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,"(20.68517129, -103.28554658)",20.68517129,-103.28554658
PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,"(20.6266889, -103.3338499)",20.6266889,-103.3338499
DEL FRESNO,CIPRES,1738,44900,Guadalajara,"(20.6579289, -103.3661019)",20.6579289,-103.3661019
AGRICOLA,OBELISCO,138,45236,zapopan,"(20.616065, -103.432436)",20.616065,-103.432436
LA FLORIDA,FLORAL,15,45234,zapopan,"(20.5997014, -103.4273219)",20.5997014,-103.4273219
JARDINES DE LA CRUZ,ISLA MADAGASCAR,3111,44950,Guadalajara,"(20.63864, -103.386237)",20.63864,-103.386237
TETLAN,AURELIA GUEVARA,3518,44820,Guadalajara,"(20.6555499, -103.2887908)",20.6555499,-103.2887908
CIUDAD GRANJA,CALZ DE LOS LA,164,45010,zapopan,"(20.6849754, -103.4518055)",20.6849754,-103.4518055
FRACC LOS PINOS,AV  COMPOSITORE,3850,45120,zapopan,"(20.6046765, -103.4348944)",20.6046765,-103.4348944
REAL QUINTAS DEL VALLE,CIRCUITO REAL S,0,45138,zapopan,"(20.73801795, -103.43015085)",20.73801795,-103.43015085
HDA SAN ISIDRO,EJIDO,570,45147,zapopan,"(20.829425, -103.448387)",20.829425,-103.448387
VICTOR HUGO,PRIVADA COLON,150,45190,zapopan,"(20.7211, -103.3541)",20.7211,-103.3541
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,"(20.70242063, -103.29362327)",20.70242063,-103.29362327
ARANDAS,HACIENDA DEL CO,3363,44720,Guadalajara,"(20.69041905, -103.28173759)",20.69041905,-103.28173759
BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,"(20.71436167, -103.3128224)",20.71436167,-103.3128224
MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,zapopan,"(20.748896, -103.340873)",20.748896,-103.340873
NUEVO MEXICO,COPALITA,2711,45138,zapopan,"(20.7647307, -103.43970355)",20.7647307,-103.43970355
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,"(20.7593548, -103.3370537)",20.7593548,-103.3370537
VILLA FONTANA DIAMANTE,AV JADE,86,45200,zapopan,"(20.77962655, -103.4709632)",20.77962655,-103.4709632
LOMAS DL PARAISO 1,RAFAEL CARDENAS,290,44250,Guadalajara,"(20.724967, -103.320318)",20.724967,-103.320318
TABACHINES,PASEO DE LOS AV,3101,45188,zapopan,"(20.74001503, -103.36295622)",20.74001503,-103.36295622
TALPITA,SANTO TOMAS,1786,44719,Guadalajara,"(20.68355178, -103.31008927)",20.68355178,-103.31008927
GENERAL REAL,MARCONI,17,44400,Guadalajara,"(20.6682228, -103.3242311)",20.6682228,-103.3242311
BUGAMBILIAS,PASEO DE LA VIC,4952,45238,zapopan,"(20.59412195, -103.469355)",20.59412195,-103.469355
MESA DE LOS OCOTES,BETABEL,23,45189,zapopan,"(20.761285, -103.3483833)",20.761285,-103.3483833
IXTLAHUACAN DEL RIO,HDA SAN MIGUEL,10,45260,zapopan,"(20.73963461, -103.33121106)",20.73963461,-103.33121106
INF LA TUZANIA,AV DE LAS PALME,1246,45138,zapopan,"(20.7403856, -103.4159157)",20.7403856,-103.4159157
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,"(20.6407449, -103.4490608)",20.6407449,-103.4490608
HERMOSA PROVIN ZO TE,TELEFONISTAS,3331,44770,Guadalajara,"(20.6684139, -103.2855688)",20.6684139,-103.2855688
EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"(20.684788, -103.3233951)",20.684788,-103.3233951
AMERICANA,MEXICALLTZINGO,1944,44160,Guadalajara,"(20.668444, -103.3673828)",20.668444,-103.3673828
RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,"(20.637418, -103.37829)",20.637418,-103.37829
OBLATOS PONIENTE,HACIENDA DE TAL,2191,44700,Guadalajara,"(20.6966362, -103.30405426)",20.6966362,-103.30405426
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
RESIDENCIAL GUADALUP,MISION SAN PATR,350,45030,zapopan,"(20.6538728, -103.4331985)",20.6538728,-103.4331985
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,"(20.653829, -103.3106468)",20.653829,-103.3106468
BEATRIZ HERNANDEZ,MARGARITA GUTIE,3497,44760,Guadalajara,"(20.6814079, -103.284874)",20.6814079,-103.284874
"FRACC, LOS MOLINOS",PLATA,70,45200,zapopan,"(20.84836438, -103.42263338)",20.84836438,-103.42263338
JARDINES DEL NILO,MANUEL RIVERA C,2818,44860,Guadalajara,"(20.6459499, -103.3015471)",20.6459499,-103.3015471
MESA COLORADA PTE,NABO,543,45189,zapopan,"(20.763, -103.34626)",20.763,-103.34626
EL ARENAL,PROLONGACION SA,43,45350,zapopan,"(20.7781097, -103.69340721)",20.7781097,-103.69340721
PRADOS  GUADALUPE,G ROSSINI,428,45030,zapopan,"(20.6686337, -103.4349976)",20.6686337,-103.4349976
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,"(20.7322419, -103.53937)",20.7322419,-103.53937
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,"(20.6859952, -103.4110242)",20.6859952,-103.4110242
RNDA DE PAZ,ALBANILES,543,44860,Guadalajara,"(20.64808, -103.307708)",20.64808,-103.307708
JARDINES DE STA ISAB,COMBATE DE SACR,228,44300,Guadalajara,"(20.716095, -103.314819)",20.716095,-103.314819
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,"(20.633538, -103.4592391)",20.633538,-103.4592391
SANTA ANA TEPETITLAN,HIDALGO,35,45230,zapopan,"(20.6208991, -103.456008)",20.6208991,-103.456008
SAN JUAN DE OCOTAN,MIGUEL MIRAMON,13,45019,zapopan,"(20.764462, -103.452206)",20.764462,-103.452206
ZONA INDUSTRIAL SUR,CALLE 16,2526,44940,Guadalajara,"(20.6412259, -103.35947148)",20.6412259,-103.35947148
LOMAS DE POLANCO,JOSE CARRILLO,3528,44960,Guadalajara,"(20.6307235, -103.3795677)",20.6307235,-103.3795677
SANTA ELENA,ASTURIAS,1581,44230,Guadalajara,"(20.7145639, -103.337542)",20.7145639,-103.337542
ALTAMIRA,AV AMERICA,580,45160,zapopan,"(20.71484895, -103.38770096)",20.71484895,-103.38770096
LADRON DE GUEVARA,AVENIDA AMERICA,620,44600,Guadalajara,"(20.6874428, -103.3731335)",20.6874428,-103.3731335
12 DE DICIEMBRE,TRUENO,260,45068,zapopan,"(20.6491888, -103.457067)",20.6491888,-103.457067
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,"(20.7437494, -103.3705966)",20.7437494,-103.3705966
BENITO JUAREZ,JUAN MANUEL RUV,1992,45199,Guadalajara,"(20.73358345, -103.33812714)",20.73358345,-103.33812714
REAL DE TESISTAN,PRIVADA EMILIAN,28,45200,zapopan,"(20.79364007, -103.4744717)",20.79364007,-103.4744717
AMERICANA,COLONIAS,221,44160,Guadalajara,"(20.68326, -103.383923)",20.68326,-103.383923
VIGIA I,HERRADURA,242,45140,zapopan,"(20.7327233, -103.3938158)",20.7327233,-103.3938158
UNIDAD JARDINES SEAT,JARDINES DE LOS,1233,45180,zapopan,"(20.748018, -103.3731032)",20.748018,-103.3731032
EL CARMEN,FRANCISCO MARCO,2616,44980,Guadalajara,"(20.6231889, -103.3850919)",20.6231889,-103.3850919
ALTAMIRA,AV AMERICA,580,45160,zapopan,"(20.71484895, -103.38770096)",20.71484895,-103.38770096
EL HUMEDO,RIO ACAPONETA,2,45200,zapopan,"(20.79223045, -103.49079055)",20.79223045,-103.49079055
SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,zapopan,"(20.726598, -103.398205)",20.726598,-103.398205
LA PALMITA,MANUEL GONZALEZ,518,45180,zapopan,"(20.7300639, -103.358865)",20.7300639,-103.358865
JARDINES DE LA CRUZ,AV ISALA RAZA,2460,44950,Guadalajara,"(20.63484412, -103.39117792)",20.63484412,-103.39117792
LOMAS DEL REFUGIO,AGUA PRIETA,111,45186,zapopan,"(20.74101262, -103.33531055)",20.74101262,-103.33531055
LOMAS DE MIRAMAR,URANIO,31,45060,zapopan,"(20.64202975, -103.46426675)",20.64202975,-103.46426675
BALCONES DE OBLATOS,HACIENDA DEL CA,2275,44720,Guadalajara,"(20.68501033, -103.29072903)",20.68501033,-103.29072903
VISTA HERMOSA,AV VISTA HERMO,3763,45189,zapopan,"(20.7616693, -103.3347796)",20.7616693,-103.3347796
MIRAVALLE,JOSE JARAMILLO,526,44990,Guadalajara,"(20.6156665, -103.3528171)",20.6156665,-103.3528171
FEDERALISMO,MONTE HIMALAYA,1416,44350,Guadalajara,"(20.691592, -103.317129)",20.691592,-103.317129
RESID LAS ARBOLEDAS,AURORA BOREAL N,4170,45070,zapopan,"(20.6282461, -103.4284541)",20.6282461,-103.4284541
SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,"(20.661081, -103.2907359)",20.661081,-103.2907359
GARIBAY,DAMASCO,785,44750,Guadalajara,"(20.6735769, -103.2949879)",20.6735769,-103.2949879
EL FORTIN,ALAMO,1359,45066,zapopan,"(20.6469306, -103.4548918)",20.6469306,-103.4548918
VIGIA I,DEL CORRAL,604,45140,zapopan,"(20.7317015, -103.395332)",20.7317015,-103.395332
TRANSITO,AV CIRCUNVALANC,479,44298,Guadalajara,"(20.70734215, -103.33797455)",20.70734215,-103.33797455
FRACC CUSPIDE,VALLE DE TESIST,198,45200,zapopan,"(20.795812, -103.4822218)",20.795812,-103.4822218
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,"(20.7291911, -103.4000505)",20.7291911,-103.4000505
LOMAS DL VALLE VI UN,CANCER,3992,45129,zapopan,"(20.6850586, -103.4084621)",20.6850586,-103.4084621
GENERAL REAL,PENSADOR MEXICA,1070,44400,Guadalajara,"(20.665364, -103.3312438)",20.665364,-103.3312438
PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,"(20.73838025, -103.31168078)",20.73838025,-103.31168078
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,"(20.70184763, -103.33378321)",20.70184763,-103.33378321
ECHEVERRIA,JOSE ROJO,958,44970,Guadalajara,"(20.62216715, -103.36095184)",20.62216715,-103.36095184
TETLAN,GIGANTES,108,44820,Guadalajara,"(20.65942035, -103.2728094)",20.65942035,-103.2728094
VALLARTA SAN JORGE,TUCIDIDES,156,44690,Guadalajara,"(20.678198, -103.3960161)",20.678198,-103.3960161
VALENTIN GOMEZ FARIA,CANUTO ELIAS,3414,44977,Guadalajara,"(20.6190587, -103.3629314)",20.6190587,-103.3629314
U. H. BENITO JUAREZ II,CREDITO,4049,44770,Guadalajara,"(20.6661078, -103.2755658)",20.6661078,-103.2755658
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,"(20.6413426, -103.4276583)",20.6413426,-103.4276583
EL BRISE?,PASEO DE LA MAT,200,45236,zapopan,"(20.62495613, -103.44025421)",20.62495613,-103.44025421
INF LA TUZANIA,CAPULINES,40,45138,zapopan,"(20.731825, -103.418699)",20.731825,-103.418699
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,"(20.6932177, -103.4452959)",20.6932177,-103.4452959
VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,"(20.632482, -103.395812)",20.632482,-103.395812
RESIDENCIAL AZALEAS,SERVIDOR PUBLIC,1425,45230,zapopan,"(20.7209276, -103.43539)",20.7209276,-103.43539
BOSQUE ESCONDIDO,PASEO DE LOS AL,10,45180,zapopan,"(20.73551135, -103.35496091)",20.73551135,-103.35496091
CIRCUNVAL VALLARTA,REFORMA,2749,44680,Guadalajara,"(20.6804909, -103.3859638)",20.6804909,-103.3859638
VILLA FONTANA DIAMANTE,AV LAS TORRES,1896,45200,zapopan,"(20.77988405, -103.47172117)",20.77988405,-103.47172117
LOS ALMENDROS,ANTONIO GARCIA,3912,44240,Guadalajara,"(20.71497565, -103.32990165)",20.71497565,-103.32990165
LA HACIENDITA,SAN MARTIN,2341,45230,zapopan,"(20.6139723, -103.4511535)",20.6139723,-103.4511535
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,"(20.623719, -103.3945749)",20.623719,-103.3945749
HUENTITAN EL BAJO,VOLCAN VIRGEN,182,44250,Guadalajara,"(20.7305924, -103.316844)",20.7305924,-103.316844
BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,"(20.644029, -103.388121)",20.644029,-103.388121
RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,"(20.731589, -103.324636)",20.731589,-103.324636
VILLAS DE GADALUPE,AV PATRIA,4177,44720,Guadalajara,"(20.6849943, -103.2719253)",20.6849943,-103.2719253
SANTA ROSA,MELQUIADES CAMP,2289,44700,Guadalajara,"(20.702616, -103.287933)",20.702616,-103.287933
EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,zapopan,"(20.6317603, -103.4051996)",20.6317603,-103.4051996
UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,"(20.6848539, -103.321828)",20.6848539,-103.321828
EL ARENAL,CUAUHTEMOC,132,45350,zapopan,"(20.7731469, -103.6976762)",20.7731469,-103.6976762
OBLATOS PONIENTE,JUAN PABLO II,3165,44700,Guadalajara,"(20.69490083, -103.3034431)",20.69490083,-103.3034431
PASEOS DEL BRISE#O,PASEOS DE LOS I,1,45236,zapopan,"(20.618144, -103.434739)",20.618144,-103.434739
LAGOS D OTE ZONA TET,LICURGO,336,44770,Guadalajara,"(20.665926, -103.288257)",20.665926,-103.288257
LOMAS DEL GALLO,FERNANDO SOLIS,1338,44760,Guadalajara,"(20.67890219, -103.27083555)",20.67890219,-103.27083555
JARDINES D NVO MEXIC,SEXTA PTE,535,45138,zapopan,"(20.7619118, -103.4387018)",20.7619118,-103.4387018
VALENTIN GOMEZ FARIA,JUAN DE DIOS CO,12,44977,Guadalajara,"(20.6166636, -103.36543282)",20.6166636,-103.36543282
MIRAVALLE II,PEDRO PATINO,643,44990,Guadalajara,"(20.6069021, -103.3496879)",20.6069021,-103.3496879
CANTARRANAS,MIGUEL BERNAL,3327,44829,Guadalajara,"(20.65865637, -103.2906591)",20.65865637,-103.2906591
LA AURORA,JARDINES DE BAB,20,44790,Guadalajara,"(20.663892, -103.278645)",20.663892,-103.278645
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,"(20.762084, -103.334313)",20.762084,-103.334313
RESIDENC LA ESTANCIA,WOLFANG AMADEUS,5552,45030,zapopan,"(20.6731122, -103.431709)",20.6731122,-103.431709
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,"(20.62105567, -103.34907311)",20.62105567,-103.34907311
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,"(20.600206, -103.3917429)",20.600206,-103.3917429
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,"(20.6492751, -103.4071483)",20.6492751,-103.4071483
AYUNTAMIENTO,BERNARDO DE BAL,1170,44620,Guadalajara,"(20.695428, -103.369627)",20.695428,-103.369627
LOS ROBLES,CALLE LOS ROBLE,395,45134,zapopan,"(20.750918, -103.42080655)",20.750918,-103.42080655
COPALITA,AV AMARANTO,175,45200,zapopan,"(20.80876206, -103.45177613)",20.80876206,-103.45177613
HELIODORO HERNANDEZ,MIGUEL SANCHEZ,3789,44720,Guadalajara,"(20.6948729, -103.278313)",20.6948729,-103.278313
PARAISOS DEL COLLY,GALEANA,1068,45069,zapopan,"(20.6508438, -103.4542078)",20.6508438,-103.4542078
HELIODORO HERNANDEZ,CELIA PACHECO,3713,44720,Guadalajara,"(20.696344, -103.2789)",20.696344,-103.2789
18 DE MARZO,FAJA DE ORO,1783,44960,Guadalajara,"(20.6350123, -103.3779206)",20.6350123,-103.3779206
PARQUES DE ZAPOPAN,OPALO,14,45138,zapopan,"(20.7473862, -103.4188519)",20.7473862,-103.4188519
MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,"(20.6127044, -103.3450677)",20.6127044,-103.3450677
ARENALES TAPATIOS,AV GUADALUPE,132,45066,zapopan,"(20.6367828, -103.4602462)",20.6367828,-103.4602462
REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,zapopan,"(20.75622519, -103.40385961)",20.75622519,-103.40385961
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,"(20.6484926, -103.3785224)",20.6484926,-103.3785224
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,"(20.72031966, -103.45390303)",20.72031966,-103.45390303
HERMOSA PROVIN ZO TE,ARQUIMIDES,630,44770,Guadalajara,"(20.6711219, -103.2859288)",20.6711219,-103.2859288
COLINAS DE ATEMAJAC,AV AURELIO ORTE,1176,45170,zapopan,"(20.7213469, -103.3671295)",20.7213469,-103.3671295
INDEPENDENCIA PTE,ROGELIO BACON,1676,44290,Guadalajara,"(20.7036, -103.3334499)",20.7036,-103.3334499
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,"(20.6609958, -103.2714154)",20.6609958,-103.2714154
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,"(20.7560515, -103.4015362)",20.7560515,-103.4015362
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,"(20.6879689, -103.3157451)",20.6879689,-103.3157451
UNIDAD MEXICO,CDA QUERETARO,278,45120,zapopan,"(20.6804779, -103.4039896)",20.6804779,-103.4039896
LA ESPERANZA,IGUALDAD,186,44300,Guadalajara,"(20.7098839, -103.319677)",20.7098839,-103.319677
BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"(20.6952319, -103.2769238)",20.6952319,-103.2769238
OBLATOS PONIENTE,HDA LAS CRUCES,2158,44700,Guadalajara,"(20.69361, -103.2988478)",20.69361,-103.2988478
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,"(20.650031, -103.3199848)",20.650031,-103.3199848
SANTA FE,EMILIANO ZAPATA,574,45168,zapopan,"(20.7145673, -103.3915946)",20.7145673,-103.3915946
OBREROS D L CONSTRUC,ABEDUL,274,44900,Guadalajara,"(20.6545689, -103.3645921)",20.6545689,-103.3645921
PRADOS TEPEYAC,PRADO DE LAS RO,308,45050,zapopan,"(20.65714869, -103.41220962)",20.65714869,-103.41220962
JARDINES DEL COUNTRY,ENRIQUE DIAZ DE,2336,44210,Guadalajara,"(20.70909855, -103.36048462)",20.70909855,-103.36048462
COLINAS DEL REY,AV TORREMOLINOS,3500,45130,zapopan,"(20.752913, -103.40735)",20.752913,-103.40735
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,"(20.6484961, -103.29001645)",20.6484961,-103.29001645
BOSQUES D L VICTORIA,PENINSULA,2713,44540,Guadalajara,"(20.6458589, -103.3923679)",20.6458589,-103.3923679
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"(20.690509, -103.328187)",20.690509,-103.328187
VILLA FONTANA DIAMANTE,FUENTE BRILLANT,1730,45200,zapopan,"(20.7737514, -103.4720222)",20.7737514,-103.4720222
1RO DE MAYO 1A SECCI,CARLOS A CARRIL,527,44970,Guadalajara,"(20.6230026, -103.3552397)",20.6230026,-103.3552397
EL BRISE#O,CONSTELACION,7,45236,zapopan,"(20.62282009, -103.43778093)",20.62282009,-103.43778093
MORELOS,CISNE,1332,44910,Guadalajara,"(20.6543829, -103.359092)",20.6543829,-103.359092
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
U H EL ZALATE,JOSE FERNANDEZ,1123,44760,Guadalajara,"(20.6790637, -103.2732273)",20.6790637,-103.2732273
HUENTITAN EL BAJO,VOLCAN FUJIYAMA,4413,44250,Guadalajara,"(20.738969, -103.3189689)",20.738969,-103.3189689
LA MARTINICA,PASEO DE LOS AL,79,45185,zapopan,"(20.7486661, -103.3692287)",20.7486661,-103.3692287
LA MOJONERA,DE BARAJAS,425,45134,zapopan,"(20.78831785, -103.45075595)",20.78831785,-103.45075595
FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,zapopan,"(20.7620182, -103.38813782)",20.7620182,-103.38813782
