colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,"(20.678154, -103.319812)",20.678154,-103.319812
OBREROS D L CONSTRUC,ABEDUL,274,44900,Guadalajara,"(20.6545689, -103.3645921)",20.6545689,-103.3645921
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,"(20.648519, -103.3130901)",20.648519,-103.3130901
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,"(20.600206, -103.3917429)",20.600206,-103.3917429
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,"(20.6407449, -103.4490608)",20.6407449,-103.4490608
HERMOSA PROVIN ZO TE,TELEFONISTAS,3331,44770,Guadalajara,"(20.6684139, -103.2855688)",20.6684139,-103.2855688
PARQUE INDUST EL ALA,FUNDICION,2131,44490,Guadalajara,"(20.6266889, -103.3338499)",20.6266889,-103.3338499
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,"(20.653829, -103.3106468)",20.653829,-103.3106468
SANTA ELENA,ASTURIAS,1581,44230,Guadalajara,"(20.7145639, -103.337542)",20.7145639,-103.337542
GENERAL REAL,MARCONI,17,44400,Guadalajara,"(20.6682228, -103.3242311)",20.6682228,-103.3242311
CIRCUNVAL VALLARTA,REFORMA,2749,44680,Guadalajara,"(20.6804909, -103.3859638)",20.6804909,-103.3859638
OBLATOS PONIENTE,HACIENDA DE LAS,2299,44700,Guadalajara,"(20.6942949, -103.2973538)",20.6942949,-103.2973538
VALLE REAL,PASEO SAN ARTUR,685,45019,zapopan,"(20.72031966, -103.45390303)",20.72031966,-103.45390303
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,"(20.762084, -103.334313)",20.762084,-103.334313
FRACC JARDINES DE BELEN,TORONJA,41,45200,zapopan,"(20.8124, -103.4826)",20.8124,-103.4826
LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,zapopan,"(20.640018, -103.448292)",20.640018,-103.448292
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,"(20.84900714, -103.42437753)",20.84900714,-103.42437753
ARTESANOS,GENERAL EULOGIO,712,44200,Guadalajara,"(20.6872139, -103.3505809)",20.6872139,-103.3505809
OBLATOS PONIENTE,HDA LAS CRUCES,2158,44700,Guadalajara,"(20.69361, -103.2988478)",20.69361,-103.2988478
EJIDAL LOMA BONITA,PEDRO MORENO,3205,45085,zapopan,"(20.6313377, -103.4015789)",20.6313377,-103.4015789
JARDINES D NVO MEXIC,SEXTA PTE,535,45138,zapopan,"(20.7619118, -103.4387018)",20.7619118,-103.4387018
ARANDAS,HACIENDA DEL CO,3363,44720,Guadalajara,"(20.69041905, -103.28173759)",20.69041905,-103.28173759
FRACC MIRADOR D SN I,AV INDUSTRIA TE,2030,45133,zapopan,"(20.7620182, -103.38813782)",20.7620182,-103.38813782
OBLATOS,BATALLA DE IZUC,2508,44700,Guadalajara,"(20.698347, -103.288479)",20.698347,-103.288479
LA PERLA,PEDRO LANDAZURI,733,44360,Guadalajara,"(20.682905, -103.33238)",20.682905,-103.33238
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,"(20.7593548, -103.3370537)",20.7593548,-103.3370537
ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,"(20.6256719, -103.366909)",20.6256719,-103.366909
EL ZAPOTE,TEZOZOMOC,4357,45050,zapopan,"(20.6546574, -103.4153864)",20.6546574,-103.4153864
VIGIA I,DEL CORRAL,604,45140,zapopan,"(20.7317015, -103.395332)",20.7317015,-103.395332
BEATRIZ HERNANDEZ,GAZA,1333,44760,Guadalajara,"(20.681007, -103.2865761)",20.681007,-103.2865761
HOGARES D NVO MEXICO,AV AVIACION,36,45138,zapopan,"(20.73612975, -103.45006675)",20.73612975,-103.45006675
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,"(20.7291911, -103.4000505)",20.7291911,-103.4000505
MESA COLORADA PTE,NABO,543,45189,zapopan,"(20.763, -103.34626)",20.763,-103.34626
TETLAN,GIGANTES,108,44820,Guadalajara,"(20.65942035, -103.2728094)",20.65942035,-103.2728094
PRADOS TEPEYAC,PRADO DE LAS GA,4468,45050,zapopan,"(20.654827, -103.413214)",20.654827,-103.413214
VISTA HERMOSA,AV VISTA HERMO,3763,45189,zapopan,"(20.7616693, -103.3347796)",20.7616693,-103.3347796
MARAVILLA,HACIENDA DE GUA,1124,44700,Guadalajara,"(20.7016579, -103.306797)",20.7016579,-103.306797
U H FOVISSSTE ESTADI,LISBOA,28,44307,Guadalajara,"(20.7108869, -103.3308462)",20.7108869,-103.3308462
FRACC REAL DEL BOSQUE,BERROCAL,449,45130,zapopan,"(20.7461139, -103.3969141)",20.7461139,-103.3969141
PARQUE REVOLUCION,AV MIGUEL HIDAL,469,44100,Guadalajara,"(20.6772002, -103.3492192)",20.6772002,-103.3492192
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,"(20.6484926, -103.3785224)",20.6484926,-103.3785224
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,"(20.727049, -103.338664)",20.727049,-103.338664
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,"(20.70184763, -103.33378321)",20.70184763,-103.33378321
LA PALMITA,MANUEL GONZALEZ,518,45180,zapopan,"(20.7300639, -103.358865)",20.7300639,-103.358865
RNDA DE PAZ,ALBANILES,543,44860,Guadalajara,"(20.64808, -103.307708)",20.64808,-103.307708
