colonia,Calle,# de casa,Código postal,Unnamed: 4,Coordenadas,Latitud,Longitud
OBLATOS PONIENTE,JUAN PABLO II,3165,44700,Guadalajara,"(20.69490083, -103.3034431)",20.69490083,-103.3034431
JARDINES DEL NILO,HERNANDO ALVARA,3254,44860,Guadalajara,"(20.6437163, -103.2937008)",20.6437163,-103.2937008
LOMAS DE POLANCO,RAMON ALCORTA,1597,44960,Guadalajara,"(20.6305508, -103.3684773)",20.6305508,-103.3684773
DIVISION DEL NORTE,BENEDICTO LOPEZ,399,44230,Guadalajara,"(20.7236763, -103.3371782)",20.7236763,-103.3371782
PRADOS  GUADALUPE,G ROSSINI,428,45030,zapopan,"(20.6686337, -103.4349976)",20.6686337,-103.4349976
GENERAL REAL,MARCONI,17,44400,Guadalajara,"(20.6682228, -103.3242311)",20.6682228,-103.3242311
VIGIA I,DEL CORRAL,604,45140,zapopan,"(20.7317015, -103.395332)",20.7317015,-103.395332
LA FLORESTA DEL COLLI,BOULEVARD PUERT,5430,45116,zapopan,"(20.7111733, -103.4155545)",20.7111733,-103.4155545
MIRAVALLE II,PEDRO PATINO,643,44990,Guadalajara,"(20.6069021, -103.3496879)",20.6069021,-103.3496879
AYUNTAMIENTO,BERNARDO DE BAL,1170,44620,Guadalajara,"(20.695428, -103.369627)",20.695428,-103.369627
TABACHINES,PASEO DE LOS AV,3101,45188,zapopan,"(20.74001503, -103.36295622)",20.74001503,-103.36295622
PARAISOS DEL COLLY,GALEANA,1068,45069,zapopan,"(20.6508438, -103.4542078)",20.6508438,-103.4542078
AMERICANA,COLONIAS,221,44160,Guadalajara,"(20.68326, -103.383923)",20.68326,-103.383923
RESIDENCIAL TESISTAN,AV SAN MATEO,1115,45200,zapopan,"(20.7943479, -103.4683674)",20.7943479,-103.4683674
ALTAMIRA,AV AMERICA,580,45160,zapopan,"(20.71484895, -103.38770096)",20.71484895,-103.38770096
NUEVO MEXICO,COPALITA,2711,45138,zapopan,"(20.7647307, -103.43970355)",20.7647307,-103.43970355
SANTA MARIA,SAN MATEO,1407,44350,Guadalajara,"(20.6879689, -103.3157451)",20.6879689,-103.3157451
COLLY SITIO,ROMANA,6570,45036,zapopan,"(20.65405268, -103.43991018)",20.65405268,-103.43991018
LA LOMA,LUIS PAEZ BROTC,1574,44410,Guadalajara,"(20.6603006, -103.3213277)",20.6603006,-103.3213277
SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,"(20.7045566, -103.314453)",20.7045566,-103.314453
RESID LAS ARBOLEDAS,AURORA BOREAL N,4170,45070,zapopan,"(20.6282461, -103.4284541)",20.6282461,-103.4284541
VISTA HERMOSA,VISTA BONITA,739,45189,zapopan,"(20.762084, -103.334313)",20.762084,-103.334313
PENAL,PEDRO CELESTINO,482,44730,Guadalajara,"(20.678154, -103.319812)",20.678154,-103.319812
BLANCO Y CUELLAR,EMILIO RABAZA,2132,44730,Guadalajara,"(20.67964, -103.3047158)",20.67964,-103.3047158
VILLA FONTANA DIAMANTE,AV JADE,86,45200,zapopan,"(20.77962655, -103.4709632)",20.77962655,-103.4709632
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,"(20.68517129, -103.28554658)",20.68517129,-103.28554658
HERMOSA PROVIN ZO TE,ARQUIMIDES,630,44770,Guadalajara,"(20.6711219, -103.2859288)",20.6711219,-103.2859288
LINDAVISTA,ALLENDE,216,45169,zapopan,"(20.721194, -103.3988204)",20.721194,-103.3988204
REAL DE VALDEPE?S,RINCONADA DEL C,1327,45130,zapopan,"(20.75622519, -103.40385961)",20.75622519,-103.40385961
RINCONADA DL AUDITOR,ALBERTO CINTA,39,45180,zapopan,"(20.7367901, -103.3424097)",20.7367901,-103.3424097
MARAVILLA,SANTA JULIA,1334,44700,Guadalajara,"(20.6971499, -103.3048029)",20.6971499,-103.3048029
JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,"(20.637455, -103.380993)",20.637455,-103.380993
REVOLUCION SEGUNDA SECCION,REVOLUCION,51,45200,zapopan,"(20.79241785, -103.50448743)",20.79241785,-103.50448743
OBLATOS PONIENTE,HACIENDA DE LAS,2299,44700,Guadalajara,"(20.6942949, -103.2973538)",20.6942949,-103.2973538
SAN CARLOS,LOS ANGELES,171,44460,Guadalajara,"(20.662959, -103.344124)",20.662959,-103.344124
SAN ANDRES,GOMEZ FARIAS,2319,44810,Guadalajara,"(20.66032405, -103.2988143)",20.66032405,-103.2988143
PASEOS DEL SOL,TOMAS BALCAZAR,5404,45079,zapopan,"(20.637128, -103.427021)",20.637128,-103.427021
SAN JUAN BOSCO,FELIX BERNARDEL,428,44730,Guadalajara,"(20.66424391, -103.30326587)",20.66424391,-103.30326587
U H EL ZALATE,JOSE FERNANDEZ,1123,44760,Guadalajara,"(20.6790637, -103.2732273)",20.6790637,-103.2732273
MODERNA,AV ESPANA,1092,44190,Guadalajara,"(20.66398621, -103.35904694)",20.66398621,-103.35904694
PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,"(20.73838025, -103.31168078)",20.73838025,-103.31168078
JARDINES DE LA CRUZ,ISLA MADAGASCAR,3111,44950,Guadalajara,"(20.63864, -103.386237)",20.63864,-103.386237
REAL DE TESISTAN,PRIVADA EMILIAN,28,45200,zapopan,"(20.79364007, -103.4744717)",20.79364007,-103.4744717
FRACC CUSPIDE,SENDA DEL OCOTE,22,45200,zapopan,"(20.85434258, -103.44456721)",20.85434258,-103.44456721
ARENALES TAPATIOS,AV GUADALUPE,132,45066,zapopan,"(20.6367828, -103.4602462)",20.6367828,-103.4602462
EL ARENAL,CUAUHTEMOC,132,45350,zapopan,"(20.7731469, -103.6976762)",20.7731469,-103.6976762
"FRACC, LOS MOLINOS",PLATA,70,45200,zapopan,"(20.84836438, -103.42263338)",20.84836438,-103.42263338
TETLAN,AURELIA GUEVARA,3518,44820,Guadalajara,"(20.6555499, -103.2887908)",20.6555499,-103.2887908
LOMAS DEL GALLO,FERNANDO SOLIS,1338,44760,Guadalajara,"(20.67890219, -103.27083555)",20.67890219,-103.27083555
ARANDAS,HACIENDA LA ERR,1877,44720,Guadalajara,"(20.68994212, -103.28795987)",20.68994212,-103.28795987
BALCONES DE OBLATOS,ROSA RODRIGUEZ,3876,44720,Guadalajara,"(20.6952319, -103.2769238)",20.6952319,-103.2769238
DIVISION DL NTE ZAP,FRANCISCO VILLA,27,45180,zapopan,"(20.73240707, -103.35364459)",20.73240707,-103.35364459
LADRON DE GUEVARA,FRAY LUIS DE PA,443,44600,Guadalajara,"(20.6842089, -103.379311)",20.6842089,-103.379311
JARDINES D NVO MEXIC,SEGUNDA NORTE,5699,45138,zapopan,"(20.7695635, -103.4477057)",20.7695635,-103.4477057
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,"(20.600206, -103.3917429)",20.600206,-103.3917429
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,"(20.7291911, -103.4000505)",20.7291911,-103.4000505
SAN RAFAEL,CARLOS GONZALEZ,280,44810,Guadalajara,"(20.6571099, -103.2966291)",20.6571099,-103.2966291
COLINAS DEL REY,AV TORREMOLINOS,3500,45130,zapopan,"(20.752913, -103.40735)",20.752913,-103.40735
FRACC JARDINES DE BELEN,TORONJA,41,45200,zapopan,"(20.8124, -103.4826)",20.8124,-103.4826
EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,"(20.684788, -103.3233951)",20.684788,-103.3233951
REAL QUINTAS DEL VALLE,CIRCUITO REAL S,0,45138,zapopan,"(20.73801795, -103.43015085)",20.73801795,-103.43015085
TABACHINES,PASEO DE LOS CH,3040,45188,zapopan,"(20.74001503, -103.36295622)",20.74001503,-103.36295622
AGRICOLA,OBELISCO,138,45236,zapopan,"(20.616065, -103.432436)",20.616065,-103.432436
FRACC REAL DEL BOSQUE,CALLE CAMPO REA,371,45130,zapopan,"(20.64835492, -103.43806908)",20.64835492,-103.43806908
TETLAN,JOSE RAMOS,4342,44820,Guadalajara,"(20.6609958, -103.2714154)",20.6609958,-103.2714154
EL BATAN,ANDADOR AGUA AZ,44,45190,zapopan,"(20.61111421, -103.36993169)",20.61111421,-103.36993169
LA PERLA,PEDRO LANDAZURI,733,44360,Guadalajara,"(20.682905, -103.33238)",20.682905,-103.33238
INDEPENDENCIA PTE,ROGELIO BACON,1676,44290,Guadalajara,"(20.7036, -103.3334499)",20.7036,-103.3334499
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,"(20.62105567, -103.34907311)",20.62105567,-103.34907311
LA MARTINICA,PASEO DE LOS AL,79,45185,zapopan,"(20.7486661, -103.3692287)",20.7486661,-103.3692287
LA FLORESTA DEL COLLI,BOULEVARD PUERT,26,45116,zapopan,"(20.7159591, -103.41487189)",20.7159591,-103.41487189
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,"(20.7560515, -103.4015362)",20.7560515,-103.4015362
AMERICANA,MEXICALLTZINGO,1944,44160,Guadalajara,"(20.668444, -103.3673828)",20.668444,-103.3673828
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,"(20.717712, -103.32276)",20.717712,-103.32276
MORELOS,CISNE,1332,44910,Guadalajara,"(20.6543829, -103.359092)",20.6543829,-103.359092
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,"(20.6413426, -103.4276583)",20.6413426,-103.4276583
VALENTIN GOMEZ FARIA,JUAN DE DIOS CO,12,44977,Guadalajara,"(20.6166636, -103.36543282)",20.6166636,-103.36543282
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,"(20.633538, -103.4592391)",20.633538,-103.4592391
EL BRISE?,PASEO DE LA MAT,200,45236,zapopan,"(20.62495613, -103.44025421)",20.62495613,-103.44025421
ECHEVERRIA,JOSE ROJO,958,44970,Guadalajara,"(20.62216715, -103.36095184)",20.62216715,-103.36095184
MESA COLORADA PTE,NABO,543,45189,zapopan,"(20.763, -103.34626)",20.763,-103.34626
MORELOS,PELICANO,1272,44910,Guadalajara,"(20.6506979, -103.360933)",20.6506979,-103.360933
VILLAS DE GADALUPE,AV PATRIA,4177,44720,Guadalajara,"(20.6849943, -103.2719253)",20.6849943,-103.2719253
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,"(20.7437494, -103.3705966)",20.7437494,-103.3705966
HDA SAN ISIDRO,EJIDO,570,45147,zapopan,"(20.829425, -103.448387)",20.829425,-103.448387
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,"(20.623719, -103.3945749)",20.623719,-103.3945749
VILLA DE GUADALUPE II,PABLO HIPOLITO,45,45189,zapopan,"(20.75594155, -103.33828395)",20.75594155,-103.33828395
GARIBAY,DAMASCO,785,44750,Guadalajara,"(20.6735769, -103.2949879)",20.6735769,-103.2949879
"FRACC, LOS MOLINOS",CTO OBSIDIANA,39,45200,zapopan,"(20.8474682, -103.4229366)",20.8474682,-103.4229366
LADRON DE GUEVARA,AVENIDA MEXICO,2582,44600,Guadalajara,"(20.679539, -103.3821471)",20.679539,-103.3821471
SANTA ROSA,MELQUIADES CAMP,2289,44700,Guadalajara,"(20.702616, -103.287933)",20.702616,-103.287933
REAL DE TESISTAN,PASEO DE LA ARB,176,45200,zapopan,"(20.78520695, -103.47614185)",20.78520695,-103.47614185
RESIDENCIAL LA CRUZ,ISLA ABACO,3086,44950,Guadalajara,"(20.637418, -103.37829)",20.637418,-103.37829
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,"(20.6484961, -103.29001645)",20.6484961,-103.29001645
SAN MARCOS,CANTERA,819,44330,Guadalajara,"(20.696713, -103.315329)",20.696713,-103.315329
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,"(20.6492751, -103.4071483)",20.6492751,-103.4071483
PARQUES DE ZAPOPAN,OPALO,14,45138,zapopan,"(20.7473862, -103.4188519)",20.7473862,-103.4188519
VILLA FONTANA DIAMANTE,AV LAS TORRES,1896,45200,zapopan,"(20.77988405, -103.47172117)",20.77988405,-103.47172117
RINCONADA DE HUENTITAN,JUAN CARRASCO,5234,44250,Guadalajara,"(20.7334639, -103.3219648)",20.7334639,-103.3219648
ALTAMIRA,AV AMERICA,580,45160,zapopan,"(20.71484895, -103.38770096)",20.71484895,-103.38770096
EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,zapopan,"(20.6317603, -103.4051996)",20.6317603,-103.4051996
INDEPENDENCIA,ROGELIO BACON,2280,44290,Guadalajara,"(20.70184763, -103.33378321)",20.70184763,-103.33378321
MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,zapopan,"(20.748896, -103.340873)",20.748896,-103.340873
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,"(20.6484926, -103.3785224)",20.6484926,-103.3785224
JARDINES D NVO MEXIC,SEXTA PTE,535,45138,zapopan,"(20.7619118, -103.4387018)",20.7619118,-103.4387018
VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,"(20.632482, -103.395812)",20.632482,-103.395812
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,"(20.6932177, -103.4452959)",20.6932177,-103.4452959
LAGOS D OTE ZONA TET,LICURGO,336,44770,Guadalajara,"(20.665926, -103.288257)",20.665926,-103.288257
HOGARES GUADALAJARA,CIRCUNVALACION,258,44340,Guadalajara,"(20.690509, -103.328187)",20.690509,-103.328187
LA HACIENDITA,SAN MARTIN,2341,45230,zapopan,"(20.6139723, -103.4511535)",20.6139723,-103.4511535
EJIDAL LOMA BONITA,PEDRO MORENO,3205,45085,zapopan,"(20.6313377, -103.4015789)",20.6313377,-103.4015789
BEATRIZ HERNANDEZ,MARGARITA GUTIE,3497,44760,Guadalajara,"(20.6814079, -103.284874)",20.6814079,-103.284874
VILLA FONTANA DIAMANTE,ARENISCA,1896,45200,zapopan,"(20.77988405, -103.47172117)",20.77988405,-103.47172117
SAN ISIDRO EJIDAL,NUEVO MEXICO,250,45147,zapopan,"(20.726598, -103.398205)",20.726598,-103.398205
ARANDAS,HACIENDA DEL CO,3363,44720,Guadalajara,"(20.69041905, -103.28173759)",20.69041905,-103.28173759
VILLA FONTANA DIAMANTE,FUENTE BRILLANT,1730,45200,zapopan,"(20.7737514, -103.4720222)",20.7737514,-103.4720222
VIGIA I,HERRADURA,242,45140,zapopan,"(20.7327233, -103.3938158)",20.7327233,-103.3938158
BOSQUES D L VICTORIA,FAUNA,2765,44540,Guadalajara,"(20.644029, -103.388121)",20.644029,-103.388121
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,"(20.653829, -103.3106468)",20.653829,-103.3106468
LOMAS DE POLANCO,JOSE CARRILLO,3528,44960,Guadalajara,"(20.6307235, -103.3795677)",20.6307235,-103.3795677
EL HUMEDO,RIO ACAPONETA,2,45200,zapopan,"(20.79223045, -103.49079055)",20.79223045,-103.49079055
RESIDENC LA ESTANCIA,WOLFANG AMADEUS,5552,45030,zapopan,"(20.6731122, -103.431709)",20.6731122,-103.431709
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,"(20.650031, -103.3199848)",20.650031,-103.3199848
VILLA UNIVESITARIA,AV PATRIA,1446,45110,zapopan,"(20.6974505, -103.4156311)",20.6974505,-103.4156311
PROGRESO,FRANCISCO SARAB,235,44730,Guadalajara,"(20.67045214, -103.30540319)",20.67045214,-103.30540319
GENERAL REAL,PENSADOR MEXICA,1070,44400,Guadalajara,"(20.665364, -103.3312438)",20.665364,-103.3312438
LAS AGUILAS,RIO TOMATLAN,800,45080,zapopan,"(20.625904, -103.407993)",20.625904,-103.407993
HIGUERILLAS,MARIANO RODRIGU,2669,44470,Guadalajara,"(20.632835, -103.349006)",20.632835,-103.349006
18 DE MARZO,NATIVIDAD MACIA,1326,44960,Guadalajara,"(20.6332169, -103.3695316)",20.6332169,-103.3695316
AGRICOLA,DALIA,138,45236,zapopan,"(20.6165614, -103.4310802)",20.6165614,-103.4310802
MARAVILLA,HACIENDA DE GUA,1124,44700,Guadalajara,"(20.7016579, -103.306797)",20.7016579,-103.306797
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,"(20.84900714, -103.42437753)",20.84900714,-103.42437753
BEATRIZ HERNANDEZ,GAZA,1333,44760,Guadalajara,"(20.681007, -103.2865761)",20.681007,-103.2865761
LADRON DE GUEVARA,AVENIDA AMERICA,620,44600,Guadalajara,"(20.6874428, -103.3731335)",20.6874428,-103.3731335
SAN ANDRES,AVELINO M PRESA,3335,44810,Guadalajara,"(20.661081, -103.2907359)",20.661081,-103.2907359
RESIDENCIAL AZALEAS,SERVIDOR PUBLIC,1425,45230,zapopan,"(20.7209276, -103.43539)",20.7209276,-103.43539
HERMOSA PROVIN ZO TE,TELEFONISTAS,3331,44770,Guadalajara,"(20.6684139, -103.2855688)",20.6684139,-103.2855688
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,"(20.7593548, -103.3370537)",20.7593548,-103.3370537
MESA DE LOS OCOTES,BETABEL,23,45189,zapopan,"(20.761285, -103.3483833)",20.761285,-103.3483833
CANTARRANAS,MIGUEL BERNAL,3327,44829,Guadalajara,"(20.65865637, -103.2906591)",20.65865637,-103.2906591
RESIDENCIAL GUADALUP,MISION SAN PATR,350,45030,zapopan,"(20.6538728, -103.4331985)",20.6538728,-103.4331985
TALPITA,SANTO TOMAS,1786,44719,Guadalajara,"(20.68355178, -103.31008927)",20.68355178,-103.31008927
LOMAS DL PARAISO 1,RAFAEL CARDENAS,290,44250,Guadalajara,"(20.724967, -103.320318)",20.724967,-103.320318
MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,zapopan,"(20.761889, -103.347178)",20.761889,-103.347178
CIUDAD GRANJA,CALZ DE LOS LA,164,45010,zapopan,"(20.6849754, -103.4518055)",20.6849754,-103.4518055
CONDOMINIO MALAGA,AV CENTRAL,1351,45117,zapopan,"(20.6937778, -103.4324128)",20.6937778,-103.4324128
U H ATLAS,RIO VOLGA,1386,44870,Guadalajara,"(20.6505549, -103.330706)",20.6505549,-103.330706
VISTA HERMOSA,AV VISTA HERMO,3763,45189,zapopan,"(20.7616693, -103.3347796)",20.7616693,-103.3347796
MESA COLORADA PTE,DELLI,1825,45189,zapopan,"(20.7704348, -103.3478953)",20.7704348,-103.3478953
JARDINES DE STA ISAB,COMBATE DE SACR,228,44300,Guadalajara,"(20.716095, -103.314819)",20.716095,-103.314819
LA AURORA,SALVADOR LOPEZ,1750,44790,Guadalajara,"(20.6494585, -103.3388108)",20.6494585,-103.3388108
UNIDAD BELISARIO DOM,JOSE LUIS MORA,1212,44329,Guadalajara,"(20.6848539, -103.321828)",20.6848539,-103.321828
LA AURORA,JARDINES DE BAB,20,44790,Guadalajara,"(20.663892, -103.278645)",20.663892,-103.278645
FRACC PALERMO,MARINA,204,45200,zapopan,"(20.73853175, -103.41857844)",20.73853175,-103.41857844
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,"(20.7322419, -103.53937)",20.7322419,-103.53937
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,"(20.6859952, -103.4110242)",20.6859952,-103.4110242
BUGAMBILIAS,PASEO DE LA VIC,4952,45238,zapopan,"(20.59412195, -103.469355)",20.59412195,-103.469355
LOMAS DL VALLE VI UN,CANCER,3992,45129,zapopan,"(20.6850586, -103.4084621)",20.6850586,-103.4084621
OBLATOS PONIENTE,HACIENDA DE TAL,2191,44700,Guadalajara,"(20.6966362, -103.30405426)",20.6966362,-103.30405426
